494,Oslo Gardermoen Airport,Oslo,Norway,OSL
495,Haugesund Airport,Haugesund,Norway,HAU
496,Hasvik Airport,Hasvik,Norway,HAA
497,Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU
498,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN
499,Lista Airport,Farsund,Norway,FAN
500,Molde Airport,Molde,Norway,MOL
501,Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF
502,Banak Airport,Lakselv,Norway,LKL
503,Notodden Airport,Notodden,Norway,NTB
504,Ørland Airport,Orland,Norway,OLA
505,Røros Airport,Roros,Norway,RRS
506,Moss-Rygge Airport,Rygge,Norway,RYG
507,"Svalbard Airport, Longyear",Svalbard,Norway,LYR
508,Skien Airport,Skien,Norway,SKE
509,Stord Airport,Stord,Norway,SRP
510,Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ
511,Tromsø Airport,Tromso,Norway,TOS
512,"Sandefjord Airport, Torp",Sandefjord,Norway,TRF
513,Trondheim Airport Værnes,Trondheim,Norway,TRD
514,Stavanger Airport Sola,Stavanger,Norway,SVG
515,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN
516,John Paul II International Airport Kraków-Balice Airport,Krakow,Poland,KRK
517,Katowice International Airport,Katowice,Poland,KTW
518,Poznań-Ławica Airport,Poznan,Poland,POZ
519,Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE
520,"Szczecin-Goleniów \Solidarność\"" Airport""",Szczecin,Poland,SZZ
521,Redzikowo Air Base,Slupsk,Poland,OSP
522,Warsaw Chopin Airport,Warsaw,Poland,WAW
523,Copernicus Wrocław Airport,Wroclaw,Poland,WRO
524,Zielona Góra-Babimost Airport,Zielona Gora,Poland,IEG
525,Ronneby Airport,Ronneby,Sweden,RNB
526,Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT
527,Jönköping Airport,Joenkoeping,Sweden,JKG
528,Lidköping-Hovby Airport,Lidkoping,Sweden,LDK
529,Gothenburg City Airport,Gothenborg,Sweden,GSE
530,Skövde Airport,Skovde,Sweden,KVB
531,Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN
532,Karlskoga Airport,Karlskoga,Sweden,KSK
533,Mora Airport,Mora,Sweden,MXX
534,Stockholm Skavsta Airport,Stockholm,Sweden,NYO
535,Kristianstad Airport,Kristianstad,Sweden,KID
536,Landskrona Airport,Landskrona,Sweden,JLD
537,Oskarshamn Airport,Oskarshamn,Sweden,OSK
538,Kalmar Airport,Kalkmar,Sweden,KLR
539,Malmö Sturup Airport,Malmoe,Sweden,MMX
540,Halmstad Airport,Halmstad,Sweden,HAD
541,Växjö Kronoberg Airport,Vaxjo,Sweden,VXO
542,Sveg Airport,Sveg,Sweden,EVG
543,Gällivare Airport,Gallivare,Sweden,GEV
544,Hudiksvall Airport,Hudiksvall,Sweden,HUV
545,Kramfors Sollefteå Airport,Kramfors,Sweden,KRF
546,Lycksele Airport,Lycksele,Sweden,LYC
547,Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL
548,Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER
549,Kiruna Airport,Kiruna,Sweden,KRN
550,Skellefteå Airport,Skelleftea,Sweden,SFT
551,Umeå Airport,Umea,Sweden,UME
552,Vilhelmina Airport,Vilhelmina,Sweden,VHM
553,Arvidsjaur Airport,Arvidsjaur,Sweden,AJR
554,Örebro Airport,Orebro,Sweden,ORB
555,Stockholm Västerås Airport,Vasteras,Sweden,VST
556,Luleå Airport,Lulea,Sweden,LLA
557,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN
558,Stockholm-Bromma Airport,Stockholm,Sweden,BMA
559,Borlange Airport,Borlange,Sweden,BLE
560,Hultsfred Airport,Hultsfred,Sweden,HLF
561,Gävle Sandviken Airport,Gavle,Sweden,GVX
562,Linköping City Airport,Linkoeping,Sweden,LPI
563,Norrköping Airport,Norrkoeping,Sweden,NRK
564,Visby Airport,Visby,Sweden,VBY
565,Spangdahlem Air Base,Spangdahlem,Germany,SPM
566,Ramstein Air Base,Ramstein,Germany,RMS
567,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,GHF
568,Celle Airport,Celle,Germany,ZCN
569,Hanau Army Air Field,Hanau,Germany,ZNF
570,Geilenkirchen Air Base,Geilenkirchen,Germany,GKE
571,Rostock-Laage Airport,Laage,Germany,RLG
572,Fürstenfeldbruck Airport,Fuerstenfeldbruck,Germany,FEL
573,Ingolstadt Manching Airport,Ingolstadt,Germany,IGS
574,Gütersloh Air Base,Guetersloh,Germany,GUT
575,Alexander Bay Airport,Alexander Bay,South Africa,ALJ
576,Aggeneys Airport,Aggeneys,South Africa,AGZ
577,Bisho Airport,Bisho,South Africa,BIY
578,Bram Fischer International Airport,Bloemfontein,South Africa,BFN
579,Cape Town International Airport,Cape Town,South Africa,CPT
580,King Shaka International Airport,Durban,South Africa,DUR
581,Ben Schoeman Airport,East London,South Africa,ELS
582,Grand Central Airport,Johannesburg,South Africa,GCJ
583,George Airport,George,South Africa,GRJ
584,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,HDS
585,OR Tambo International Airport,Johannesburg,South Africa,JNB
586,Kimberley Airport,Kimberley,South Africa,KIM
587,Johan Pienaar Airport,Kuruman,South Africa,KMH
588,Kleinsee Airport,Kleinsee,South Africa,KLZ
589,Lanseria Airport,Johannesburg,South Africa,HLA
590,Ladysmith Airport,Ladysmith,South Africa,LAY
591,Margate Airport,Margate,South Africa,MGH
592,Morningside Farm Airport,Musina,South Africa,MEZ
593,Newcastle Airport,Newcastle,South Africa,NCS
594,Oudtshoorn Airport,Oudtshoorn,South Africa,DUH
595,Port Elizabeth Airport,Port Elizabeth,South Africa,PLZ
596,Hendrik Van Eck Airport,Phalaborwa,South Africa,PHW
597,Pietermaritzburg Airport,Pietermaritzburg,South Africa,PZB
598,Pilanesberg International Airport,Pilanesberg,South Africa,NTY
599,Polokwane International Airport,Potgietersrus,South Africa,PTG
600,Queenstown Airport,Queenstown,South Africa,UTW
601,Richards Bay Airport,Richard's Bay,South Africa,RCB
602,Robertson Airport,Robertson,South Africa,ROD
603,Springbok Airport,Springbok,South Africa,SBU
604,Sishen Airport,Sishen,South Africa,SIS
605,Skukuza Airport,Skukuza,South Africa,SZK
606,Tzaneen Airport,Tzaneen,South Africa,LTA
607,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,ULD
608,Pierre Van Ryneveld Airport,Upington,South Africa,UTN
609,K. D. Matanzima Airport,Umtata,South Africa,UTT
610,Vryburg Airport,Vryburg,South Africa,VRU
611,Virginia Airport,Durban,South Africa,VIR
612,Wonderboom Airport,Pretoria,South Africa,PRY
613,Welkom Airport,Welkom,South Africa,WEL
614,Francistown Airport,Francistown,Botswana,FRW
615,Jwaneng Airport,Jwaneng,Botswana,JWA
616,Kasane Airport,Kasane,Botswana,BBK
617,Maun Airport,Maun,Botswana,MUB
618,Sir Seretse Khama International Airport,Gaberone,Botswana,GBE
619,Selebi Phikwe Airport,Selebi-phikwe,Botswana,PKW
620,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),BZV
621,Owando Airport,Owando,Congo (Kinshasa),FTX
622,Ouesso Airport,Ouesso,Congo (Kinshasa),OUE
623,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),PNR
624,Matsapha Airport,Manzini,Swaziland,MTS
625,Bangui M'Poko International Airport,Bangui,Central African Republic,BGF
626,Berbérati Airport,Berberati,Central African Republic,BBT
627,Bata Airport,Bata,Equatorial Guinea,BSG
628,Malabo Airport,Malabo,Equatorial Guinea,SSG
629,RAF Ascension Island,Wide Awake,Saint Helena,ASI
630,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU
631,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,RRG
632,Tiko Airport,Tiko,Cameroon,TKC
633,Douala International Airport,Douala,Cameroon,DLA
634,Salak Airport,Maroua,Cameroon,MVR
635,Foumban Nkounja Airport,Foumban,Cameroon,FOM
636,N'Gaoundéré Airport,N'gaoundere,Cameroon,NGE
637,Garoua International Airport,Garoua,Cameroon,GOU
638,Bafoussam Airport,Bafoussam,Cameroon,BFX
639,Bamenda Airport,Bamenda,Cameroon,BPC
640,Yaoundé Airport,Yaounde,Cameroon,YAO
641,Livingstone Airport,Livingstone,Zambia,LVI
642,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN
643,Mfuwe Airport,Mfuwe,Zambia,MFU
644,Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,NLA
645,Southdowns Airport,Southdowns,Zambia,KIW
646,Prince Said Ibrahim International Airport,Moroni,Comoros,HAH
647,Mohéli Bandar Es Eslam Airport,Moheli,Comoros,NWA
648,Ouani Airport,Anjouan,Comoros,AJN
649,Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,DZA
650,Roland Garros Airport,St.-denis,Reunion,RUN
651,Pierrefonds Airport,St.-pierre,Reunion,ZSE
652,Ivato Airport,Antananarivo,Madagascar,TNR
653,Miandrivazo Airport,Miandrivazo,Madagascar,ZVA
654,Sainte Marie Airport,Sainte Marie,Madagascar,SMS
655,Toamasina Airport,Toamasina,Madagascar,TMM
656,Morondava Airport,Morondava,Madagascar,MOQ
657,Arrachart Airport,Antsiranana,Madagascar,DIE
658,Mananara Nord Airport,Mananara,Madagascar,WMR
659,Andapa Airport,Andapa,Madagascar,ZWA
660,Ambilobe Airport,Ambilobe,Madagascar,AMB
661,Antsirabato Airport,Antalaha,Madagascar,ANM
662,Analalava Airport,Analalava,Madagascar,HVA
663,Amborovy Airport,Mahajanga,Madagascar,MJN
664,Fascene Airport,Nosy-be,Madagascar,NOS
665,Besalampy Airport,Besalampy,Madagascar,BPY
666,Maroantsetra Airport,Maroantsetra,Madagascar,WMN
667,Sambava Airport,Sambava,Madagascar,SVB
668,Vohimarina Airport,Vohemar,Madagascar,VOH
669,Ambalabe Airport,Antsohihy,Madagascar,WAI
670,Ampampamena Airport,Ampampamena,Madagascar,IVA
671,Tôlanaro Airport,Tolagnaro,Madagascar,FTU
672,Fianarantsoa Airport,Fianarantsoa,Madagascar,WFI
673,Farafangana Airport,Farafangana,Madagascar,RVA
674,Manakara Airport,Manakara,Madagascar,WVK
675,Mananjary Airport,Mananjary,Madagascar,MNJ
676,Morombe Airport,Morombe,Madagascar,MXM
677,Toliara Airport,Toliara,Madagascar,TLE
678,Mbanza Congo Airport,M'banza-congo,Angola,SSY
679,Benguela Airport,Benguela,Angola,BUG
680,Cabinda Airport,Cabinda,Angola,CAB
681,Nova Lisboa Airport,Huambo,Angola,NOV
682,Kuito Airport,Kuito,Angola,SVP
683,Quatro de Fevereiro Airport,Luanda,Angola,LAD
684,Malanje Airport,Malanje,Angola,MEG
685,Menongue Airport,Menongue,Angola,SPP
686,Negage Airport,Negage,Angola,GXG
687,Porto Amboim Airport,Porto Amboim,Angola,PBN
688,Saurimo Airport,Saurimo,Angola,VHC
689,Soyo Airport,Soyo,Angola,SZA
690,Lubango Airport,Lubango,Angola,SDD
691,Luena Airport,Luena,Angola,LUO
692,Uige Airport,Uige,Angola,UGO
693,Xangongo Airport,Xangongo,Angola,XGN
694,Oyem Airport,Oyem,Gabon,OYE
695,Okondja Airport,Okondja,Gabon,OKN
696,Lambarene Airport,Lambarene,Gabon,LBQ
697,Bitam Airport,Bitam,Gabon,BMM
698,Port Gentil Airport,Port Gentil,Gabon,POG
699,Omboue Hopital Airport,Omboue Hospial,Gabon,OMB
700,Makokou Airport,Makokou,Gabon,MKU
701,Libreville Leon M'ba International Airport,Libreville,Gabon,LBV
702,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,Gabon,MVB
703,Principe Airport,Principe,Sao Tome and Principe,PCP
704,São Tomé International Airport,Sao Tome,Sao Tome and Principe,TMS
705,Beira Airport,Beira,Mozambique,BEW
706,Inhambane Airport,Inhambane,Mozambique,INH
707,Lichinga Airport,Lichinga,Mozambique,VXC
708,Maputo Airport,Maputo,Mozambique,MPM
709,Mocímboa da Praia Airport,Mocimboa Da Praia,Mozambique,MZB
710,Nacala Airport,Nacala,Mozambique,MNC
711,Nampula Airport,Nampula,Mozambique,APL
712,Pemba Airport,Pemba,Mozambique,POL
713,Quelimane Airport,Quelimane,Mozambique,UEL
714,Chingozi Airport,Tete,Mozambique,TET
715,Vilankulo Airport,Vilankulu,Mozambique,VNX
716,Desroches Airport,Desroches,Seychelles,DES
717,Seychelles International Airport,Mahe,Seychelles,SEZ
718,Praslin Airport,Praslin,Seychelles,PRI
719,Abeche Airport,Abeche,Chad,AEH
720,Moundou Airport,Moundou,Chad,MQQ
721,N'Djamena International Airport,N'djamena,Chad,NDJ
722,Faya Largeau Airport,Faya-largeau,Chad,FYT
723,Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ
724,Buffalo Range Airport,Chiredzi,Zimbabwe,BFO
725,Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA
726,Harare International Airport,Harare,Zimbabwe,HRE
727,Kariba International Airport,Kariba,Zimbabwe,KAB
728,Masvingo International Airport,Masvingo,Zimbabwe,MVZ
729,Thornhill Air Base,Gwert,Zimbabwe,GWE
730,Hwange National Park Airport,Hwange National Park,Zimbabwe,WKM
731,Chileka International Airport,Blantyre,Malawi,BLZ
732,Karonga Airport,Karonga,Malawi,KGJ
733,Lilongwe International Airport,Lilongwe,Malawi,LLW
734,Mzuzu Airport,Mzuzu,Malawi,ZZU
735,Moshoeshoe I International Airport,Maseru,Lesotho,MSU
736,Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH
737,Ndolo Airport,Kinshasa,Congo (Kinshasa),NLO
738,Muanda Airport,Muanda,Congo (Kinshasa),MNB
739,Bandundu Airport,Bandoundu,Congo (Kinshasa),FDU
740,Kikwit Airport,Kikwit,Congo (Kinshasa),KKW
741,Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK
742,Gbadolite Airport,Gbadolite,Congo (Kinshasa),BDT
743,Gemena Airport,Gemena,Congo (Kinshasa),GMA
744,Lisala Airport,Lisala,Congo (Kinshasa),LIQ
745,Bangoka International Airport,Kisangani,Congo (Kinshasa),FKI
746,Matari Airport,Isiro,Congo (Kinshasa),IRP
747,Bunia Airport,Bunia,Congo (Kinshasa),BUX
748,Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),BKY
749,Goma International Airport,Goma,Congo (Kinshasa),GOM
750,Kindu Airport,Kindu,Congo (Kinshasa),KND
751,Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM
752,Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ
753,Kalemie Airport,Kalemie,Congo (Kinshasa),FMI
754,Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN
755,Kananga Airport,Kananga,Congo (Kinshasa),KGA
756,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM
757,Senou Airport,Bamako,Mali,BKO
758,Gao Airport,Gao,Mali,GAQ
759,Kayes Dag Dag Airport,Kayes,Mali,KYS
760,Mopti Airport,Mopti,Mali,MZI
761,Timbuktu Airport,Tombouctou,Mali,TOM
762,Banjul International Airport,Banjul,Gambia,BJL
763,Fuerteventura Airport,Fuerteventura,Spain,FUE
764,Hierro Airport,Hierro,Spain,VDE
765,La Palma Airport,Santa Cruz De La Palma,Spain,SPC
766,Gran Canaria Airport,Gran Canaria,Spain,LPA
767,Lanzarote Airport,Arrecife,Spain,ACE
768,Tenerife South Airport,Tenerife,Spain,TFS
769,Tenerife Norte Airport,Tenerife,Spain,TFN
770,Melilla Airport,Melilla,Spain,MLN
771,Lungi International Airport,Freetown,Sierra Leone,FNA
772,Spriggs Payne Airport,Monrovia,Liberia,MLW
773,Roberts International Airport,Monrovia,Liberia,ROB
774,Al Massira Airport,Agadir,Morocco,AGA
775,Tan Tan Airport,Tan Tan,Morocco,TTA
776,Saïss Airport,Fes,Morocco,FEZ
777,Moulay Ali Cherif Airport,Er-rachidia,Morocco,ERH
778,Bassatine Airport,Meknes,Morocco,MEK
779,Angads Airport,Oujda,Morocco,OUD
780,Rabat-Salé Airport,Rabat,Morocco,RBA
781,Mohammed V International Airport,Casablanca,Morocco,CMN
782,Menara Airport,Marrakech,Morocco,RAK
783,Kenitra Airport,Kentira,Morocco,NNA
784,Ouarzazate Airport,Ouarzazate,Morocco,OZZ
785,Cherif Al Idrissi Airport,Al Hociema,Morocco,AHU
786,Saniat R'mel Airport,Tetouan,Morocco,TTU
787,Ibn Batouta Airport,Tanger,Morocco,TNG
788,Ziguinchor Airport,Ziguinchor,Senegal,ZIG
789,Cap Skirring Airport,Cap Skiring,Senegal,CSK
790,Kaolack Airport,Kaolack,Senegal,KLC
791,Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR
792,Saint Louis Airport,St. Louis,Senegal,XLS
793,Bakel Airport,Bakel,Senegal,BXE
794,Kédougou Airport,Kedougou,Senegal,KGG
795,Tambacounda Airport,Tambacounda,Senegal,TUD
796,Aioun el Atrouss Airport,Aioun El Atrouss,Mauritania,IEO
797,Tidjikja Airport,Tidjikja,Mauritania,TIY
798,Kiffa Airport,Kiffa,Mauritania,KFA
799,Néma Airport,Nema,Mauritania,EMN
800,Kaédi Airport,Kaedi,Mauritania,KED
801,Nouakchott International Airport,Nouakschott,Mauritania,NKC
802,Sélibaby Airport,Selibabi,Mauritania,SEY
803,Atar International Airport,Atar,Mauritania,ATR
804,Nouadhibou International Airport,Nouadhibou,Mauritania,NDB
805,Fria Airport,Fira,Guinea,FIG
806,Faranah Airport,Faranah,Guinea,FAA
807,Tata Airport,Labe,Guinea,LEK
808,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID
809,Rabil Airport,Boa Vista,Cape Verde,BVC
810,Maio Airport,Maio,Cape Verde,MMO
811,Preguiça Airport,Sao Nocolau Island,Cape Verde,SNE
812,São Pedro Airport,Sao Vicente Island,Cape Verde,VXE
813,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD
814,Arba Minch Airport,Arba Minch,Ethiopia,AMH
815,Axum Airport,Axum,Ethiopia,AXU
816,Bahir Dar Airport,Bahar Dar,Ethiopia,BJR
817,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,DIR
818,Gambella Airport,Gambella,Ethiopia,GMB
819,Gonder Airport,Gondar,Ethiopia,GDQ
820,Jimma Airport,Jimma,Ethiopia,JIM
821,Lalibella Airport,Lalibella,Ethiopia,LLI
822,Mekele Airport,Makale,Ethiopia,MQX
823,Asosa Airport,Asosa,Ethiopia,ASO
824,Bujumbura International Airport,Bujumbura,Burundi,BJM
825,Egal International Airport,Hargeisa,Somalia,HGA
826,Berbera Airport,Berbera,Somalia,BBO
827,Kisimayu Airport,Kismayu,Somalia,KMU
828,El Nouzha Airport,Alexandria,Egypt,ALY
829,Abu Simbel Airport,Abu Simbel,Egypt,ABS
830,Cairo International Airport,Cairo,Egypt,CAI
831,Hurghada International Airport,Hurghada,Egypt,HRG
832,El Gora Airport,El Gorah,Egypt,EGR
833,Luxor International Airport,Luxor,Egypt,LXR
834,Mersa Matruh Airport,Mersa-matruh,Egypt,MUH
835,Port Said Airport,Port Said,Egypt,PSD
836,St Catherine International Airport,St. Catherine,Egypt,SKV
837,Aswan International Airport,Aswan,Egypt,ASW
838,El Tor Airport,El-tor,Egypt,ELT
839,Eldoret International Airport,Eldoret,Kenya,EDL
840,Kisumu Airport,Kisumu,Kenya,KIS
841,Kitale Airport,Kitale,Kenya,KTL
842,Lodwar Airport,Lodwar,Kenya,LOK
843,Manda Airstrip,Lamu,Kenya,LAU
844,Mombasa Moi International Airport,Mombasa,Kenya,MBA
845,Nairobi Wilson Airport,Nairobi,Kenya,WIL
846,Wajir Airport,Wajir,Kenya,WJR
847,Ghat Airport,Ghat,Libya,GHT
848,Kufra Airport,Kufra,Libya,AKF
849,Benina International Airport,Benghazi,Libya,BEN
850,Sabha Airport,Sebha,Libya,SEB
851,Tripoli International Airport,Tripoli,Libya,TIP
852,Ghadames East Airport,Ghadames,Libya,LTD
853,Gisenyi Airport,Gisenyi,Rwanda,GYI
854,Kigali International Airport,Kigali,Rwanda,KGL
855,Kamembe Airport,Kamembe,Rwanda,KME
856,Dongola Airport,Dongola,Sudan,DOG
857,El Fasher Airport,El Fasher,Sudan,ELF
858,Kassala Airport,Kassala,Sudan,KSL
859,El Obeid Airport,El Obeid,Sudan,EBD
860,Juba International Airport,Juba,South Sudan,JUB
861,Malakal Airport,Malakal,Sudan,MAK
862,Khartoum International Airport,Khartoum,Sudan,KRT
863,Arusha Airport,Arusha,Tanzania,ARK
864,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR
865,Dodoma Airport,Dodoma,Tanzania,DOD
866,Iringa Airport,Iringa,Tanzania,IRI
867,Kilimanjaro International Airport,Kilimanjaro,Tanzania,JRO
868,Lake Manyara Airport,Lake Manyara,Tanzania,LKY
869,Mtwara Airport,Mtwara,Tanzania,MYW
870,Mwanza Airport,Mwanza,Tanzania,MWZ
871,Pemba Airport,Pemba,Tanzania,PMA
872,Tanga Airport,Tanga,Tanzania,TGT
873,Abeid Amani Karume International Airport,Zanzibar,Tanzania,ZNZ
874,Entebbe International Airport,Entebbe,Uganda,EBB
875,Soroti Airport,Soroti,Uganda,SRT
876,Tirana International Airport Mother Teresa,Tirana,Albania,TIA
877,Burgas Airport,Bourgas,Bulgaria,BOJ
878,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,GOZ
879,Plovdiv International Airport,Plovdiv,Bulgaria,PDV
880,Sofia Airport,Sofia,Bulgaria,SOF
881,Varna Airport,Varna,Bulgaria,VAR
882,Larnaca International Airport,Larnaca,Cyprus,LCA
883,Paphos International Airport,Paphos,Cyprus,PFO
884,RAF Akrotiri,Akrotiri,Cyprus,AKT
885,Dubrovnik Airport,Dubrovnik,Croatia,DBV
886,Osijek Airport,Osijek,Croatia,OSI
887,Pula Airport,Pula,Croatia,PUY
888,Rijeka Airport,Rijeka,Croatia,RJK
889,Split Airport,Split,Croatia,SPU
890,Zagreb Airport,Zagreb,Croatia,ZAG
891,Zemunik Airport,Zadar,Croatia,ZAD
892,Alicante International Airport,Alicante,Spain,ALC
893,Almería International Airport,Almeria,Spain,LEI
894,Asturias Airport,Aviles,Spain,OVD
895,Córdoba Airport,Cordoba,Spain,ODB
896,Bilbao Airport,Bilbao,Spain,BIO
897,Barcelona International Airport,Barcelona,Spain,BCN
898,Badajoz Airport,Badajoz,Spain,BJZ
899,A Coruña Airport,La Coruna,Spain,LCG
900,Girona Airport,Gerona,Spain,GRO
901,Federico Garcia Lorca Airport,Granada,Spain,GRX
902,Ibiza Airport,Ibiza,Spain,IBZ
903,Jerez Airport,Jerez,Spain,XRY
904,San Javier Airport,Murcia,Spain,MJV
905,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,MAD
906,Málaga Airport,Malaga,Spain,AGP
907,Menorca Airport,Menorca,Spain,MAH
908,Moron Air Base,Sevilla,Spain,OZP
909,Pamplona Airport,Pamplona,Spain,PNA
910,Reus Air Base,Reus,Spain,REU
911,Salamanca Airport,Salamanca,Spain,SLM
912,San Sebastian Airport,San Sebastian,Spain,EAS
